1.5,0,0
1.50973,0.0284611,0
1.51892,0.0572891,0
1.52755,0.0864734,0
1.53562,0.116003,0
1.54312,0.145868,0
1.55003,0.176056,0
1.55635,0.206556,0
1.56207,0.237356,0
1.56717,0.268445,0
1.57166,0.29981,0
1.57552,0.331439,0
